%time,field.header.seq,field.header.stamp,field.header.frame_id,field.enabled,field.override_active,field.command_output_fault,field.input_output_fault,field.output_reported_fault,field.pacmod_fault,field.vehicle_fault,field.manual_input,field.command,field.output
1635235437864983247,26963,1635235437864737499,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235437898102402,26964,1635235437897909319,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235437930620903,26965,1635235437930261939,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235437964145983,26966,1635235437963993670,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235437998385439,26967,1635235437998272501,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438031455553,26968,1635235438030721774,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438064568086,26969,1635235438064398004,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438097953780,26970,1635235438097835397,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438131367357,26971,1635235438131153339,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438166007641,26972,1635235438165846270,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438199535482,26973,1635235438199168792,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235438232240846,26974,1635235438231828102,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235438266676529,26975,1635235438266438565,pacmod,0,0,0,0,0,0,0,0.139,0.0,0.139
1635235438299995675,26976,1635235438299740893,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235438332295476,26977,1635235438331907524,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235438366161030,26978,1635235438365919013,pacmod,0,0,0,0,0,0,0,0.135,0.0,0.135
1635235438400472577,26979,1635235438400187029,pacmod,0,0,0,0,0,0,0,0.13,0.0,0.13
1635235438437007785,26980,1635235438436653382,pacmod,0,0,0,0,0,0,0,0.125,0.0,0.125
1635235438466652591,26981,1635235438466338984,pacmod,0,0,0,0,0,0,0,0.116,0.0,0.116
1635235438500091346,26982,1635235438499731649,pacmod,0,0,0,0,0,0,0,0.111,0.0,0.111
1635235438533258113,26983,1635235438532987458,pacmod,0,0,0,0,0,0,0,0.109,0.0,0.109
1635235438568254261,26984,1635235438567936440,pacmod,0,0,0,0,0,0,0,0.109,0.0,0.109
1635235438601404470,26985,1635235438601073216,pacmod,0,0,0,0,0,0,0,0.109,0.0,0.109
1635235438634207690,26986,1635235438633307310,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438668633647,26987,1635235438668363495,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438702030137,26988,1635235438701356492,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438734191595,26989,1635235438733830799,pacmod,0,0,0,0,0,0,0,0.105,0.0,0.105
1635235438768094188,26990,1635235438767759875,pacmod,0,0,0,0,0,0,0,0.105,0.0,0.105
1635235438802011478,26991,1635235438801748330,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438834663035,26992,1635235438834367122,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438868410424,26993,1635235438868121032,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438903485357,26994,1635235438902493475,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438934896664,26995,1635235438934599932,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235438969697054,26996,1635235438969410838,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439003327628,26997,1635235439002949685,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439035583263,26998,1635235439035269999,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439070209748,26999,1635235439069932288,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439104434961,27000,1635235439103547289,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439135854788,27001,1635235439135524893,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439169978158,27002,1635235439169386152,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439203085877,27003,1635235439202747871,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439236541190,27004,1635235439236258904,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439271758702,27005,1635235439271260906,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439304482536,27006,1635235439304185474,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439336991809,27007,1635235439336517456,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439371972348,27008,1635235439371547538,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439405470423,27009,1635235439404916089,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439437289444,27010,1635235439436939520,pacmod,0,0,0,0,0,0,0,0.107,0.0,0.107
1635235439471125897,27011,1635235439470682886,pacmod,0,0,0,0,0,0,0,0.109,0.0,0.109
1635235439505936210,27012,1635235439505197701,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235439551577470,27013,1635235439537320388,pacmod,0,0,0,0,0,0,0,0.121,0.0,0.121
1635235439571693647,27014,1635235439571347563,pacmod,0,0,0,0,0,0,0,0.13,0.0,0.13
1635235439607375063,27015,1635235439605764677,pacmod,0,0,0,0,0,0,0,0.14,0.0,0.14
1635235439638011800,27016,1635235439637721593,pacmod,0,0,0,0,0,0,0,0.149,0.0,0.149
1635235439673132126,27017,1635235439672789208,pacmod,0,0,0,0,0,0,0,0.163,0.0,0.163
1635235439707581981,27018,1635235439706257070,pacmod,0,0,0,0,0,0,0,0.174,0.0,0.174
1635235439738693724,27019,1635235439738302458,pacmod,0,0,0,0,0,0,0,0.177,0.0,0.177
1635235439773276034,27020,1635235439773020594,pacmod,0,0,0,0,0,0,0,0.177,0.0,0.177
1635235439805566912,27021,1635235439805294950,pacmod,0,0,0,0,0,0,0,0.177,0.0,0.177
1635235439838986805,27022,1635235439838602453,pacmod,0,0,0,0,0,0,0,0.174,0.0,0.174
1635235439873904923,27023,1635235439873525910,pacmod,0,0,0,0,0,0,0,0.174,0.0,0.174
1635235439905779858,27024,1635235439905512100,pacmod,0,0,0,0,0,0,0,0.172,0.0,0.172
1635235439939254081,27025,1635235439938849912,pacmod,0,0,0,0,0,0,0,0.168,0.0,0.168
1635235439973087412,27026,1635235439972781448,pacmod,0,0,0,0,0,0,0,0.161,0.0,0.161
1635235440007005421,27027,1635235440006127431,pacmod,0,0,0,0,0,0,0,0.154,0.0,0.154
1635235440039766591,27028,1635235440039405039,pacmod,0,0,0,0,0,0,0,0.149,0.0,0.149
1635235440074619709,27029,1635235440074292840,pacmod,0,0,0,0,0,0,0,0.142,0.0,0.142
1635235440107825433,27030,1635235440107549550,pacmod,0,0,0,0,0,0,0,0.137,0.0,0.137
1635235440140183878,27031,1635235440139883806,pacmod,0,0,0,0,0,0,0,0.133,0.0,0.133
1635235440174969690,27032,1635235440174580062,pacmod,0,0,0,0,0,0,0,0.125,0.0,0.125
1635235440208590867,27033,1635235440208172827,pacmod,0,0,0,0,0,0,0,0.119,0.0,0.119
1635235440240903364,27034,1635235440240419308,pacmod,0,0,0,0,0,0,0,0.116,0.0,0.116
1635235440274561358,27035,1635235440274205375,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440309025008,27036,1635235440308675776,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235440346029944,27037,1635235440340967399,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235440376121654,27038,1635235440375810182,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235440409487689,27039,1635235440409178399,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440442709861,27040,1635235440441462331,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440476525054,27041,1635235440476261794,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235440509826890,27042,1635235440509450772,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440542761010,27043,1635235440541996849,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440577220158,27044,1635235440576937922,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440610564940,27045,1635235440610236926,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440649171957,27046,1635235440642607532,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440677524927,27047,1635235440677220980,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440710989496,27048,1635235440710545211,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440744094437,27049,1635235440742793555,pacmod,0,0,0,0,0,0,0,0.114,0.0,0.114
1635235440778287455,27050,1635235440777743906,pacmod,0,0,0,0,0,0,0,0.112,0.0,0.112
1635235440811197447,27051,1635235440810935250,pacmod,0,0,0,0,0,0,0,0.109,0.0,0.109
1635235440843682395,27052,1635235440843415136,pacmod,0,0,0,0,0,0,0,0.098,0.0,0.098
1635235440878557054,27053,1635235440878258969,pacmod,0,0,0,0,0,0,0,0.09,0.0,0.09
1635235440910698822,27054,1635235440910425860,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1635235440945305029,27055,1635235440943811819,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235440977857170,27056,1635235440977511216,pacmod,0,0,0,0,0,0,0,0.065,0.0,0.065
1635235441012473503,27057,1635235441012075910,pacmod,0,0,0,0,0,0,0,0.058,0.0,0.058
1635235441054038813,27058,1635235441044651777,pacmod,0,0,0,0,0,0,0,0.057,0.0,0.057
1635235441079841213,27059,1635235441079369209,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1635235441112825845,27060,1635235441112358060,pacmod,0,0,0,0,0,0,0,0.048,0.0,0.048
1635235441144722898,27061,1635235441144613312,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235441178547985,27062,1635235441178447771,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235441211880033,27063,1635235441211767199,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235441245024659,27064,1635235441244937528,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235441279983152,27065,1635235441279827362,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235441313654858,27066,1635235441313328322,pacmod,0,0,0,0,0,0,0,0.044,0.0,0.044
1635235441345649389,27067,1635235441345351995,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1635235441379755178,27068,1635235441379384956,pacmod,0,0,0,0,0,0,0,0.041,0.0,0.041
1635235441413207309,27069,1635235441412779416,pacmod,0,0,0,0,0,0,0,0.037,0.0,0.037
1635235441446675589,27070,1635235441445896658,pacmod,0,0,0,0,0,0,0,0.034,0.0,0.034
1635235441480344082,27071,1635235441479940802,pacmod,0,0,0,0,0,0,0,0.027,0.0,0.027
1635235441513484793,27072,1635235441513143304,pacmod,0,0,0,0,0,0,0,0.023,0.0,0.023
1635235441557043090,27073,1635235441547529296,pacmod,0,0,0,0,0,0,0,0.023,0.0,0.023
1635235441581762643,27074,1635235441581391471,pacmod,0,0,0,0,0,0,0,0.022,0.0,0.022
1635235441613702833,27075,1635235441613347746,pacmod,0,0,0,0,0,0,0,0.018,0.0,0.018
1635235441647931773,27076,1635235441647065466,pacmod,0,0,0,0,0,0,0,0.016,0.0,0.016
1635235441680793521,27077,1635235441680571214,pacmod,0,0,0,0,0,0,0,0.008,0.0,0.008
1635235441714845007,27078,1635235441714316355,pacmod,0,0,0,0,0,0,0,0.002,0.0,0.002
1635235441748368411,27079,1635235441747748276,pacmod,0,0,0,0,0,0,0,0.001,0.0,0.001
1635235441783107445,27080,1635235441782258852,pacmod,0,0,0,0,0,0,0,-0.002,0.0,-0.002
1635235441815958963,27081,1635235441815544929,pacmod,0,0,0,0,0,0,0,-0.005,0.0,-0.005
1635235441849514952,27082,1635235441848946683,pacmod,0,0,0,0,0,0,0,-0.009,0.0,-0.009
1635235441882468697,27083,1635235441881760228,pacmod,0,0,0,0,0,0,0,-0.014,0.0,-0.014
1635235441915494982,27084,1635235441915020741,pacmod,0,0,0,0,0,0,0,-0.021,0.0,-0.021
1635235441950198149,27085,1635235441948456345,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235441983441312,27086,1635235441983172690,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235442016033844,27087,1635235442015598611,pacmod,0,0,0,0,0,0,0,-0.056,0.0,-0.056
1635235442050703703,27088,1635235442048937125,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235442083808612,27089,1635235442083486865,pacmod,0,0,0,0,0,0,0,-0.094,0.0,-0.094
1635235442117391393,27090,1635235442116971875,pacmod,0,0,0,0,0,0,0,-0.12,0.0,-0.12
1635235442149545324,27091,1635235442149191441,pacmod,0,0,0,0,0,0,0,-0.14,0.0,-0.14
1635235442183502145,27092,1635235442183110094,pacmod,0,0,0,0,0,0,0,-0.168,0.0,-0.168
1635235442216687769,27093,1635235442216277475,pacmod,0,0,0,0,0,0,0,-0.196,0.0,-0.196
1635235442254720226,27094,1635235442249648714,pacmod,0,0,0,0,0,0,0,-0.215,0.0,-0.215
1635235442283779953,27095,1635235442283485943,pacmod,0,0,0,0,0,0,0,-0.236,0.0,-0.236
1635235442318211686,27096,1635235442317818189,pacmod,0,0,0,0,0,0,0,-0.243,0.0,-0.243
1635235442350601411,27097,1635235442350253414,pacmod,0,0,0,0,0,0,0,-0.246,0.0,-0.246
1635235442385316285,27098,1635235442384985570,pacmod,0,0,0,0,0,0,0,-0.241,0.0,-0.241
1635235442417603906,27099,1635235442417302312,pacmod,0,0,0,0,0,0,0,-0.236,0.0,-0.236
1635235442454363642,27100,1635235442450612061,pacmod,0,0,0,0,0,0,0,-0.227,0.0,-0.227
1635235442485908033,27101,1635235442485514874,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442519167742,27102,1635235442518778999,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442554658441,27103,1635235442551162605,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442585050034,27104,1635235442584751636,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442619900684,27105,1635235442619497926,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442656293156,27106,1635235442651644755,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442687024190,27107,1635235442686666008,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442720404717,27108,1635235442720049416,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442752394948,27109,1635235442752048880,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442787184775,27110,1635235442786891590,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442819775436,27111,1635235442819434147,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442852956076,27112,1635235442852612466,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442888288809,27113,1635235442887891902,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442921304776,27114,1635235442920908428,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442953457512,27115,1635235442953121612,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235442988280450,27116,1635235442987872234,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235443021659568,27117,1635235443021199720,pacmod,0,0,0,0,0,0,0,-0.22,0.0,-0.22
1635235443054147848,27118,1635235443053875349,pacmod,0,0,0,0,0,0,0,-0.216,0.0,-0.216
1635235443088710008,27119,1635235443088392753,pacmod,0,0,0,0,0,0,0,-0.209,0.0,-0.209
1635235443121984481,27120,1635235443121672774,pacmod,0,0,0,0,0,0,0,-0.199,0.0,-0.199
1635235443154131578,27121,1635235443153843509,pacmod,0,0,0,0,0,0,0,-0.196,0.0,-0.196
1635235443188058036,27122,1635235443187707002,pacmod,0,0,0,0,0,0,0,-0.192,0.0,-0.192
1635235443223680109,27123,1635235443222237663,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235443254989295,27124,1635235443254625629,pacmod,0,0,0,0,0,0,0,-0.18,0.0,-0.18
1635235443289014239,27125,1635235443288618631,pacmod,0,0,0,0,0,0,0,-0.175,0.0,-0.175
1635235443323262857,27126,1635235443322554759,pacmod,0,0,0,0,0,0,0,-0.171,0.0,-0.171
1635235443355076350,27127,1635235443354732308,pacmod,0,0,0,0,0,0,0,-0.166,0.0,-0.166
1635235443390176944,27128,1635235443389765772,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235443422938253,27129,1635235443422407375,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235443455818637,27130,1635235443455449865,pacmod,0,0,0,0,0,0,0,-0.15,0.0,-0.15
1635235443489502026,27131,1635235443489210237,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235443523602111,27132,1635235443522826939,pacmod,0,0,0,0,0,0,0,-0.124,0.0,-0.124
1635235443556732929,27133,1635235443556074595,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235443591117745,27134,1635235443590784034,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235443624276754,27135,1635235443623990187,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235443656732420,27136,1635235443656393038,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235443691493871,27137,1635235443691188771,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235443724766805,27138,1635235443724512455,pacmod,0,0,0,0,0,0,0,-0.12,0.0,-0.12
1635235443757302480,27139,1635235443756845000,pacmod,0,0,0,0,0,0,0,-0.124,0.0,-0.124
1635235443791345953,27140,1635235443790689690,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1635235443825351831,27141,1635235443825012016,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235443857462182,27142,1635235443857122316,pacmod,0,0,0,0,0,0,0,-0.148,0.0,-0.148
1635235443892456420,27143,1635235443892153774,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235443925963533,27144,1635235443925629182,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235443958226780,27145,1635235443957889163,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235443992872653,27146,1635235443992569753,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235444026158073,27147,1635235444025865025,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235444058561465,27148,1635235444058107938,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235444093659849,27149,1635235444093010947,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235444126757416,27150,1635235444126334403,pacmod,0,0,0,0,0,0,0,-0.155,0.0,-0.155
1635235444158965399,27151,1635235444158656181,pacmod,0,0,0,0,0,0,0,-0.152,0.0,-0.152
1635235444193983686,27152,1635235444193689736,pacmod,0,0,0,0,0,0,0,-0.145,0.0,-0.145
1635235444226974745,27153,1635235444226675137,pacmod,0,0,0,0,0,0,0,-0.14,0.0,-0.14
1635235444259484240,27154,1635235444259192478,pacmod,0,0,0,0,0,0,0,-0.126,0.0,-0.126
1635235444294207029,27155,1635235444293867758,pacmod,0,0,0,0,0,0,0,-0.115,0.0,-0.115
1635235444327269791,27156,1635235444326894845,pacmod,0,0,0,0,0,0,0,-0.108,0.0,-0.108
1635235444359719332,27157,1635235444359430028,pacmod,0,0,0,0,0,0,0,-0.1,0.0,-0.1
1635235444393628968,27158,1635235444393318383,pacmod,0,0,0,0,0,0,0,-0.098,0.0,-0.098
1635235444427779666,27159,1635235444427466130,pacmod,0,0,0,0,0,0,0,-0.091,0.0,-0.091
1635235444459999058,27160,1635235444459663420,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235444494412478,27161,1635235444493951776,pacmod,0,0,0,0,0,0,0,-0.065,0.0,-0.065
1635235444528396871,27162,1635235444528067894,pacmod,0,0,0,0,0,0,0,-0.044,0.0,-0.044
1635235444560562744,27163,1635235444560184194,pacmod,0,0,0,0,0,0,0,-0.03,0.0,-0.03
1635235444595347472,27164,1635235444594990681,pacmod,0,0,0,0,0,0,0,-0.004,0.0,-0.004
1635235444628495782,27165,1635235444628174387,pacmod,0,0,0,0,0,0,0,0.018,0.0,0.018
1635235444660881654,27166,1635235444660536224,pacmod,0,0,0,0,0,0,0,0.032,0.0,0.032
1635235444695623557,27167,1635235444695265702,pacmod,0,0,0,0,0,0,0,0.05,0.0,0.05
1635235444729174403,27168,1635235444728730108,pacmod,0,0,0,0,0,0,0,0.062,0.0,0.062
1635235444761662733,27169,1635235444761268070,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235444795100291,27170,1635235444794765089,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235444829317900,27171,1635235444829039368,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1635235444862797178,27172,1635235444861562299,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1635235444895704996,27173,1635235444895359083,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235444929754798,27174,1635235444929494984,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235444962663489,27175,1635235444962159369,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235444996547245,27176,1635235444996220139,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445030283320,27177,1635235445029986772,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445063768949,27178,1635235445062993317,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445096760797,27179,1635235445096383719,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445130825811,27180,1635235445130532498,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445163222634,27181,1635235445162932509,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235445198350016,27182,1635235445198004761,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235445231422020,27183,1635235445231074413,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235445264214571,27184,1635235445263339769,pacmod,0,0,0,0,0,0,0,0.074,0.0,0.074
1635235445298411683,27185,1635235445298099876,pacmod,0,0,0,0,0,0,0,0.074,0.0,0.074
1635235445330712127,27186,1635235445330344798,pacmod,0,0,0,0,0,0,0,0.074,0.0,0.074
1635235445363842200,27187,1635235445363556673,pacmod,0,0,0,0,0,0,0,0.074,0.0,0.074
1635235445399061533,27188,1635235445398639838,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1635235445432257582,27189,1635235445431957606,pacmod,0,0,0,0,0,0,0,0.081,0.0,0.081
1635235445464508468,27190,1635235445464109743,pacmod,0,0,0,0,0,0,0,0.081,0.0,0.081
1635235445498500282,27191,1635235445498220213,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1635235445532755588,27192,1635235445532428583,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1635235445564923052,27193,1635235445564640996,pacmod,0,0,0,0,0,0,0,0.072,0.0,0.072
1635235445599942968,27194,1635235445599452541,pacmod,0,0,0,0,0,0,0,0.067,0.0,0.067
1635235445633211220,27195,1635235445632891458,pacmod,0,0,0,0,0,0,0,0.058,0.0,0.058
1635235445665406786,27196,1635235445665127708,pacmod,0,0,0,0,0,0,0,0.051,0.0,0.051
1635235445700320071,27197,1635235445699910499,pacmod,0,0,0,0,0,0,0,0.044,0.0,0.044
1635235445732763386,27198,1635235445732429084,pacmod,0,0,0,0,0,0,0,0.029,0.0,0.029
1635235445765924354,27199,1635235445765624318,pacmod,0,0,0,0,0,0,0,0.009,0.0,0.009
1635235445801102809,27200,1635235445800752384,pacmod,0,0,0,0,0,0,0,-0.021,0.0,-0.021
1635235445834369598,27201,1635235445833985637,pacmod,0,0,0,0,0,0,0,-0.042,0.0,-0.042
1635235445866769873,27202,1635235445866485649,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235445901543804,27203,1635235445901270344,pacmod,0,0,0,0,0,0,0,-0.105,0.0,-0.105
1635235445933714074,27204,1635235445933420936,pacmod,0,0,0,0,0,0,0,-0.124,0.0,-0.124
1635235445967032163,27205,1635235445966701133,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1635235446002003095,27206,1635235446001682292,pacmod,0,0,0,0,0,0,0,-0.127,0.0,-0.127
1635235446035313225,27207,1635235446034980651,pacmod,0,0,0,0,0,0,0,-0.127,0.0,-0.127
1635235446067530629,27208,1635235446067201530,pacmod,0,0,0,0,0,0,0,-0.12,0.0,-0.12
1635235446102427877,27209,1635235446102102070,pacmod,0,0,0,0,0,0,0,-0.115,0.0,-0.115
1635235446135485531,27210,1635235446135196730,pacmod,0,0,0,0,0,0,0,-0.108,0.0,-0.108
1635235446168083113,27211,1635235446167778678,pacmod,0,0,0,0,0,0,0,-0.098,0.0,-0.098
1635235446202753457,27212,1635235446202490769,pacmod,0,0,0,0,0,0,0,-0.084,0.0,-0.084
1635235446236179119,27213,1635235446235833019,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235446268355654,27214,1635235446268041827,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446303736020,27215,1635235446303107499,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446336362168,27216,1635235446336039250,pacmod,0,0,0,0,0,0,0,-0.068,0.0,-0.068
1635235446369143308,27217,1635235446368782725,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446402616517,27218,1635235446402277902,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446436426809,27219,1635235446435897890,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446469154705,27220,1635235446468804295,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446503253183,27221,1635235446502815948,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446547243295,27222,1635235446536126850,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446569963906,27223,1635235446569612399,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446604546945,27224,1635235446604121965,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446637951838,27225,1635235446637644911,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446670253576,27226,1635235446670007142,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446704075162,27227,1635235446703608979,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235446743081894,27228,1635235446737900496,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446770765113,27229,1635235446770415074,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446805209965,27230,1635235446804874893,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446838846680,27231,1635235446838458507,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446870970946,27232,1635235446870640651,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446904642086,27233,1635235446904372359,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446939418451,27234,1635235446938926675,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235446971527971,27235,1635235446971188672,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
